"effect_id";"parent_id";"effect_original_aggregation";"effect_aggregation";"effect_year_aggregation";"effect_total_aggregation";"effect_is_auto_calculated";"effect_is_bold";"effect_description";"effect_is_italic";"effect_order";"effect_is_not_currency";"effect_restriction";"effect_is_calculation";"effect_calculation_formula";"effect_tags";"snapshot_date"
"Nombre d'aides à l'embauche des travailleurs handicapés - PTH";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021";"False";"635";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de sites concernées - FFR";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021";"False";"415";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d'organismes soutenus au titre de la recherche par le PIA - PIA";"";"None";"None";"None";"None";"False";"False";"";"False";"645";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d'entreprises ayant souscrit un prêt vert - PVG";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2021";"False";"155";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de logements en VEFA commandés - VEF";"";"None";"None";"None";"None";"False";"False";"";"False";"296";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de logements subventionnés - RER";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur : 15/04/2021";"False";"375";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d’entreprises ayant reçu l’aide - EEI";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier";"False";"455";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de projets soutenus - FRE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 2nd semestre 2021";"False";"423";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de projets subventionnés au titre de l’aide aux personnes vulnérables - PVU";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: mars/avril 2021";"False";"365";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de projets financés - CEI";"";"None";"None";"None";"None";"False";"False";"";"False";"112";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de TPE/PME/ETI - ICC";"";"None";"None";"None";"None";"False";"False";"";"False";"247";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Surface agricole utile (SAU) couverte par des investissements de lutte contre les aléas climatiques (ha) - IEP";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021";"False";"40";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de véhicules électriques et hybrides rechargeables achetés - VAI";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/09/2020";"False";"302";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant des prêts accordés - PPA";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021";"False";"190";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d’appels à projet lancés - MTV";"";"None";"None";"None";"None";"False";"False";"";"False";"321";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de PME - FAA";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020";"False";"147";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de PME/TPE - EEI";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier";"False";"460";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant total des fonds propres - FVE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021";"False";"183";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de bâtiments concernés - RSA";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/06/2021";"False";"430";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de personnes mises en sécurité - RSA";"";"None";"None";"None";"None";"False";"False";"Nombre de personnes mises en sécurité";"False";"435";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d'entrées en obligation de formation 16/18 ans - OFO";"";"None";"None";"None";"None";"False";"False";"";"False";"625";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant total des projets - APS";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021";"False";"240";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d’entreprises bénéficiares - APS";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021";"False";"234";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant estimé des baisses d’impôts - BIP";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2021";"False";"280";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant des fonds engagés par les opérateurs - IFP";"";"None";"None";"None";"None";"False";"False";"";"False";"345";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de recharges ultra rapide soutenues - BEL";"";"None";"None";"None";"None";"False";"False";"Nombre de recharges ultra rapide soutenues";"False";"545";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de TPE/PME/ETI financées - GFP";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021";"False";"210";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant des financements engagés par les opérateurs - DVD";"";"None";"None";"None";"None";"False";"False";"";"False";"325";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant des fonds labellisés - GFP";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 19/10/2020";"False";"205";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d'accompagnements dispensés - FUM";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/12/2020";"False";"287";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle) - TCI";"";"None";"None";"None";"None";"False";"False";"Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020";"False";"500";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de TPE/PME/ETI bénéficiaires - SAC";"";"None";"None";"None";"None";"False";"False";"Nombre de lauréats. Dans certains cas il peut y avoir pour un même projet, deux lauréats dans deux départements différents. La somme des informations départementales n’est donc pas égale à la somme des informations régionales.";"False";"248";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant total de l’investissement ainsi déclenché - IDF";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 28/02/2021";"False";"270";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Kilométrage d'aménagements cyclables - RPC";"";"None";"None";"None";"None";"False";"False";"Crédits Etat à destination des régions";"False";"495";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de projets locaux soutenus  (rénovation, extension, création de lignes- bus, tram, rer, pôles d'échanges) - RPC";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur : 01/03/2021";"False";"503";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de projets incluant une transformation de la ligne de production pour réduire son impact environnemental - BPI";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 17/11/2020";"False";"150";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de structures du spectacle vivant aidées  - SSV";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2020";"False";"105";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d'entreprises soutenues (fonds propres) - FVE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021";"False";"180";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d'entreprises bénéficiant d'une garantie verte - PVG";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/04/2021";"False";"165";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d’entreprises - FAA";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020";"False";"137";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant des crédits programmés - MTV";"";"None";"None";"None";"None";"False";"False";"";"False";"318";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de lignes rouvertes - TDN";"";"None";"None";"None";"None";"False";"False";"(pm 2 en cible). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021";"False";"515";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de contrats d’apprentissage bénéficiaires de l’aide exceptionnelle - APP";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/07/2020";"False";"585";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Investissement total généré - CEI";"";"None";"None";"None";"None";"False";"False";"";"False";"120";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de PME bénéficiaires - MIR";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021";"False";"127";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant total des projets - SAC";"";"None";"None";"None";"None";"False";"False";"Lorsqu’il y a deux lauréats dans deux départements différents pour un même projet, les montants affichés sont les montants répartis entre les deux lauréats concernés.";"False";"257";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de véhicules électriques et hybrides rechargeables achetés - VAD";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021";"False";"300";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de bâtiments Etat dont le marché de rénovation est notifié - RBE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 25/01/2020";"False";"115";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de classes dans lesquelles des solutions sont déployées - SNE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: septembre 2021";"False";"290";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant cumulé de l’investissement total ainsi déclenché - BPI";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 17/11/2020";"False";"142";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Entrées en parcours qualifiants PIC - PQU";"";"None";"None";"None";"None";"False";"False";"";"False";"630";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR";"";"None";"None";"None";"None";"False";"False";"Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue";"False";"470";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d’entreprises bénéficiaires de la mesure - BIP";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2021";"False";"275";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant de l’investissement total déclenché -  ETE";"";"None";"None";"None";"None";"False";"False";"";"False";"387";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de points de recharge ouverts au public - BEL";"";"None";"None";"None";"None";"False";"False";"Nombre de points de recharge ouverts au public";"False";"540";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d’entreprises bénéficiaires - MTV";"";"None";"None";"None";"None";"False";"False";"";"False";"266";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Entrées en garanties jeunes - GJE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021";"False";"620";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de salariés en FNE Formation - FNE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 30/11/2020";"False";"580";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de documents envoyés dans le dossier médical partagé - SNU";"";"None";"None";"None";"None";"False";"False";"";"False";"362";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Entrées de jeunes en CIE - CIE";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020";"False";"605";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Montant des investissements Etat dans les fonds régionaux - AFG";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021";"False";"215";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre de communes bénéficiant de l’aide à la densification - AMD";"";"None";"None";"None";"None";"False";"False";"Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/11/2021";"False";"420";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
"Nombre d’installations CSR soutenues - MCT";"";"None";"None";"None";"None";"False";"False";"Nombre d’installations CSR soutenues";"False";"480";"True";"";"False";"";"System.String[]";"2021-03-10T23:59:59.0000000"
