"effect_id";"parent_id";"effect_original_aggregation";"effect_aggregation";"effect_year_aggregation";"effect_total_aggregation";"effect_is_auto_calculated";"effect_is_bold";"effect_description";"effect_is_italic";"effect_order";"effect_is_not_currency";"effect_restriction";"effect_is_calculation";"effect_calculation_formula";"effect_tags";"snapshot_date"
Surface de forêts améliorées, adaptées, régénérées ou reconstituées (ha) - IFO;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;45;true;"";false;"";{periodicity:quarterly,cumulated,Administrations,Collectivités territoriales,unit:ha,aggregated,effect:main,Entreprises,planningdate:042021};"2021-02-18 23:59:59"
Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020;false;465;true;"";false;"";{periodicity:monthly,Plan de Relance européen,Convention citoyenne pour le climat,aggregated,appel à projets,planningdate:122020,cumulated,Entreprises};"2021-02-18 23:59:59"
Nombre d’appels à projet lancés - DVD;;None;None;None;None;false;false;"";false;320;true;"";false;"";{Plan de Relance européen,PIA,appel à projets,effect:main,Collectivités territoriales,aggregated,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de dossiers MaPrimeRénov' payés - MPR;;None;None;None;None;false;false;Correspond aux dossiers remboursés;false;402;true;"";false;"";{tableau de bord,Convention citoyenne pour le climat,aggregated,periodicity:monthly,Particuliers,Plan de Relance européen};"2021-02-18 23:59:59"
Economies d'énergie cumulées - MPR;;None;None;None;None;false;false;Economies associées aux dossiers validés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 04/12/2020;false;405;true;"";false;"";{aggregated,cumulated,planningdate:122020,Plan de Relance européen,Particuliers,unit:MWh,Convention citoyenne pour le climat,periodicity:quarterly};"2021-02-18 23:59:59"
Nombre d'opérations (routes et ponts) des CPER financées par le plan de relance - CPE;;None;None;None;None;false;false;"";false;292;true;"";false;"";{periodicity:monthly,Administrations,aggregated,effect:main};"2021-02-18 23:59:59"
Nombre de communes soutenues - TSA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;5;true;"";false;"";{Collectivités territoriales,periodicity:quarterly,cumulated,aggregated,Convention citoyenne pour le climat,effect:main,planningdate:042021};"2021-02-18 23:59:59"
Montant total des primes versées - MPR;;None;None;None;None;false;false;Correspond aux dossiers remboursés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/02/2021;false;400;true;"";false;"";{aggregated,cumulated,planningdate:022021,Convention citoyenne pour le climat,tableau de bord,Particuliers,Plan de Relance européen,periodicity:monthly,effect:main,unit:€};"2021-02-18 23:59:59"
Nombre d’appels à projet lancés - MNS;;None;None;None;None;false;false;"";false;322;true;"";false;"";{PIA,Entreprises,aggregated,periodicity:monthly,Plan de Relance européen};"2021-02-18 23:59:59"
Montant des crédits programmés - DRA;;None;None;None;None;false;false;Montant des crédits programmés;false;426;true;"";false;"";{periodicity:monthly,PIA,effect:main,Plan de Relance européen};"2021-02-18 23:59:59"
Montant cumulé des GES évités associés aux fonds propres - FVE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2022;false;185;true;"";false;"";{periodicity:biannually,cumulated,Plan de Relance européen,aggregated,planningdate:012022,Entreprises};"2021-02-18 23:59:59"
Nombre d’entreprises bénéficiares - PIT;;None;None;None;None;false;false;"";false;230;true;"";false;"";{Entreprises,tableau de bord,effect:main,appel à projets,aggregated,cumulated,periodicity:monthly,Collectivités territoriales};"2021-02-18 23:59:59"
Nombre d’entreprises ayant reçu l’aide - CBC;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: Janvier 2021 ou février 2021;false;458;true;"";false;"";{periodicity:monthly,Entreprises,planningdate:012021,effect:main,Convention citoyenne pour le climat,tableau de bord,aggregated,appel à projets,Plan de Relance européen,cumulated};"2021-02-18 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - SBF;;None;None;None;None;false;false;"";false;252;true;"";false;"";{Entreprises,aggregated,tableau de bord,cumulated,periodicity:monthly};"2021-02-18 23:59:59"
Nombre d'aides à l'embauche des travailleurs handicapés - PTH;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021;false;635;true;"";false;"";{planningdate:012021,effect:main,aggregated,Particuliers,Collectivités territoriales,cumulated,periodicity:monthly,Plan de Relance européen};"2021-02-18 23:59:59"
Nombre de sites concernées - FFR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;415;true;"";false;"";{effect:main,cumulated,Convention citoyenne pour le climat,appel à projets,aggregated,periodicity:monthly,planningdate:042021,Collectivités territoriales,Plan de Relance européen};"2021-02-18 23:59:59"
Nombre d'organismes soutenus au titre de la recherche par le PIA - PIA;;None;None;None;None;false;false;"";false;645;true;"";false;"";{periodicity:monthly,Entreprises,Plan de Relance européen,effect:main,PIA,aggregated};"2021-02-18 23:59:59"
Nombre d'entreprises ayant souscrit un prêt vert - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2021;false;155;true;"";false;"";{Plan de Relance européen,cumulated,aggregated,planningdate:032021,effect:main,periodicity:monthly,Entreprises};"2021-02-18 23:59:59"
Nombre de logements en VEFA commandés - VEF;;None;None;None;None;false;false;"";false;296;true;"";false;"";{periodicity:monthly,effect:main,aggregated,Collectivités territoriales};"2021-02-18 23:59:59"
Nombre de logements subventionnés - RER;;None;None;None;None;false;false;"";false;375;true;"";false;"";{appel à projets,effect:main,Collectivités territoriales,Plan de Relance européen,aggregated,periodicity:monthly,Particuliers,Convention citoyenne pour le climat};"2021-02-18 23:59:59"
Nombre d’entreprises ayant reçu l’aide - EEI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier;false;455;true;"";false;"";{aggregated,Convention citoyenne pour le climat,effect:main,Entreprises,cumulated,Plan de Relance européen,tableau de bord,periodicity:monthly,planningdate:012021};"2021-02-18 23:59:59"
Nombre de projets soutenus - FRE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 2nd semestre 2021;false;423;true;"";false;"";{periodicity:monthly,cumulated,effect:main,aggregated,Entreprises,planningdate:072021,Convention citoyenne pour le climat,Plan de Relance européen};"2021-02-18 23:59:59"
Nombre de projets subventionnés au titre de l’aide aux personnes vulnérables - PVU;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: mars/avril 2021;false;365;true;"";false;"";{Particuliers,effect:main,periodicity:monthly,aggregated,planningdate:032021};"2021-02-18 23:59:59"
Nombre de projets financés - CEI;;None;None;None;None;false;false;"";false;112;true;"";false;"";{Convention citoyenne pour le climat,appel à projets,Entreprises,effect:main,aggregated,Plan de Relance européen,periodicity:quarterly};"2021-02-18 23:59:59"
Nombre de TPE/PME/ETI - ICC;;None;None;None;None;false;false;"";false;247;true;"";false;"";{Entreprises,aggregated,PIA,monthly,periodicity:quarterly};"2021-02-18 23:59:59"
Surface agricole utile (SAU) couverte par des investissements de lutte contre les aléas climatiques (ha) - IEP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;40;true;"";false;"";{periodicity:quarterly,aggregated,cumulated,appel à projets,effect:main,Entreprises,planningdate:042021};"2021-02-18 23:59:59"
Nombre de véhicules électriques et hybrides rechargeables achetés - VAI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/09/2020;false;302;true;"";false;"";{appel à projets,effect:main,Plan de Relance européen,periodicity:monthly,cumulated,tableau de bord,aggregated,planningdate:092020,Administrations};"2021-02-18 23:59:59"
Montant des prêts accordés - PPA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021;false;190;true;"";false;"";{planningdate:042021,periodicity:monthly,aggregated,cumulated,Entreprises,unit:M€,tableau de bord};"2021-02-18 23:59:59"
Nombre d’appels à projet lancés - MTV;;None;None;None;None;false;false;"";false;321;true;"";false;"";{PIA,aggregated,Entreprises,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de PME - FAA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020;false;147;true;"";false;"";{Entreprises,periodicity:monthly,tableau de bord,aggregated,planningdate:122020};"2021-02-18 23:59:59"
Nombre de PME/TPE - EEI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier;false;460;true;"";false;"";{aggregated,cumulated,planningdate:012021,Entreprises,Plan de Relance européen,periodicity:monthly,tableau de bord,Convention citoyenne pour le climat};"2021-02-18 23:59:59"
Montant total des fonds propres - FVE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021;false;183;true;"";false;"";{planningdate:012021,unit:M€,aggregated,cumulated,Entreprises,Plan de Relance européen,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de bâtiments concernés - RSA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/06/2021;false;430;true;"";false;"";{Collectivités territoriales,aggregated,unit:M€,appel à projets,effect:main,cumulated,Administrations,planningdate:062021,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de personnes mises en sécurité - RSA;;None;None;None;None;false;false;Nombre de personnes mises en sécurité;false;435;true;"";false;"";{aggregated,periodicity:monthly,Collectivités territoriales,appel à projets,Administrations};"2021-02-18 23:59:59"
Nombre d'entrées en obligation de formation 16/18 ans - OFO;;None;None;None;None;false;false;"";false;625;true;"";false;"";{aggregated,Jeunes,Plan de Relance européen,cumulated,effect:main,periodicity:monthly,Particuliers};"2021-02-18 23:59:59"
Montant total des projets - APS;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021;false;240;true;"";false;"";{Plan de Relance européen,appel à projets,planningdate:032021,aggregated,Entreprises,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de chantiers engagés (écluses stations pompages, barrages) - VNA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 30/11/2020;false;530;true;"";false;"";{planningdate:112020,Administrations,cumulated,Convention citoyenne pour le climat,Plan de Relance européen,periodicity:monthly,aggregated};"2021-02-18 23:59:59"
Nombre d’entreprises bénéficiares - APS;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021;false;234;true;"";false;"";{Entreprises,Plan de Relance européen,appel à projets,aggregated,planningdate:032021,effect:main,periodicity:monthly};"2021-02-18 23:59:59"
Montant estimé des baisses d’impôts - BIP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2021;false;280;true;"";false;"";{periodicity:yearly,Entreprises,aggregated,planningdate:122021};"2021-02-18 23:59:59"
Montant des fonds engagés par les opérateurs - IFP;;None;None;None;None;false;false;"";false;345;true;"";false;"";{PIA,Entreprises,Plan de Relance européen,periodicity:quarterly,aggregated};"2021-02-18 23:59:59"
Nombre de recharges ultra rapide soutenues - BEL;;None;None;None;None;false;false;Nombre de recharges ultra rapide soutenues;false;545;true;"";false;"";{appel à projets,aggregated,Plan de Relance européen,periodicity:monthly,Entreprises};"2021-02-18 23:59:59"
Nombre de TPE/PME/ETI financées - GFP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;210;true;"";false;"";{cumulated,periodicity:monthly,planningdate:072021,tableau de bord,Entreprises,aggregated};"2021-02-18 23:59:59"
Montant des financements engagés par les opérateurs - DVD;;None;None;None;None;false;false;"";false;325;true;"";false;"";{periodicity:quarterly,PIA,aggregated,appel à projets,Collectivités territoriales,Plan de Relance européen};"2021-02-18 23:59:59"
Montant des fonds labellisés - GFP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 19/10/2020;false;205;true;"";false;"";{periodicity:monthly,planningdate:102020,aggregated,Entreprises,cumulated,tableau de bord};"2021-02-18 23:59:59"
Nombre d'accompagnements dispensés - FUM;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/12/2020;false;287;true;"";false;"";{Entreprises,periodicity:monthly,aggregated,cumulated,effect:main,appel à projets,Plan de Relance européen,tableau de bord,planningdate:122020};"2021-02-18 23:59:59"
Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle) - TCI;;None;None;None;None;false;false;Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020;false;500;true;"";false;"";{Convention citoyenne pour le climat,Collectivités territoriales,periodicity:monthly,cumulated,Plan de Relance européen,planningdate:122020,aggregated};"2021-02-18 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - SAC;;None;None;None;None;false;false;Nombre de lauréats. Dans certains cas il peut y avoir pour un même projet, deux lauréats dans deux départements différents. La somme des informations départementales n’est donc pas égale à la somme des informations régionales.;false;248;true;"";false;"";{cumulated,appel à projets,monthly,periodicity:monthly,aggregated,Entreprises,tableau de bord};"2021-02-18 23:59:59"
Montant total de l’investissement ainsi déclenché - IDF;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 28/02/2021;false;270;true;"";false;"";{aggregated,planningdate:022021,tableau de bord,Entreprises,Plan de Relance européen,periodicity:monthly};"2021-02-18 23:59:59"
Kilométrage d'aménagements cyclables - RPC;;None;None;None;None;false;false;Crédits Etat à destination des régions;false;495;true;"";false;"";{Convention citoyenne pour le climat,aggregated,periodicity:monthly,Collectivités territoriales,Plan de Relance européen};"2021-02-18 23:59:59"
Nombre de projets locaux soutenus  (rénovation, extension, création de lignes- bus, tram, rer, pôles d'échanges) - RPC;;None;None;None;None;false;false;"";false;503;true;"";false;"";{Convention citoyenne pour le climat,periodicity:monthly,aggregated,Collectivités territoriales,Plan de Relance européen,cumulated,effect:main};"2021-02-18 23:59:59"
Nombre de projets incluant une transformation de la ligne de production pour réduire son impact environnemental - BPI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 17/11/2020;false;150;true;"";false;"";{planningdate:112020,periodicity:biannually,Entreprises,Plan de Relance européen,aggregated};"2021-02-18 23:59:59"
Nombre de structures du spectacle vivant aidées  - SSV;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2020;false;105;true;"";false;"";{cumulated,periodicity:monthly,aggregated,Entreprises,Plan de Relance européen,planningdate:032020};"2021-02-18 23:59:59"
Nombre d'entreprises soutenues (fonds propres) - FVE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021;false;180;true;"";false;"";{periodicity:monthly,aggregated,Entreprises,cumulated,Plan de Relance européen,planningdate:012021};"2021-02-18 23:59:59"
Nombre d'entreprises bénéficiant d'une garantie verte - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/04/2021;false;165;true;"";false;"";{cumulated,Plan de Relance européen,planningdate:042021,Entreprises,periodicity:monthly,aggregated};"2021-02-18 23:59:59"
Nombre d’entreprises - FAA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020;false;137;true;"";false;"";{planningdate:122020,tableau de bord,periodicity:monthly,Entreprises,effect:main,aggregated};"2021-02-18 23:59:59"
Montant des crédits programmés - MTV;;None;None;None;None;false;false;"";false;318;true;"";false;"";{Entreprises,PIA,aggregated,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de lignes rouvertes - TDN;;None;None;None;None;false;false;(pm 2 en cible). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021;false;515;true;"";false;"";{Convention citoyenne pour le climat,cumulated,aggregated,planningdate:042021,Plan de Relance européen,periodicity:monthly,Entreprises,effect:main};"2021-02-18 23:59:59"
Nombre de contrats d’apprentissage bénéficiaires de l’aide exceptionnelle - APP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/07/2020;false;585;true;"";false;"";{aggregated,Entreprises,Plan de Relance européen,planningdate:072020,cumulated,Jeunes,tableau de bord,Particuliers,effect:main,periodicity:monthly};"2021-02-18 23:59:59"
Investissement total généré - CEI;;None;None;None;None;false;false;"";false;120;true;"";false;"";{Entreprises,Plan de Relance européen,periodicity:quarterly,appel à projets,aggregated};"2021-02-18 23:59:59"
Nombre de PME bénéficiaires - MIR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021;false;127;true;"";false;"";{periodicity:quarterly,cumulated,aggregated,planningdate:032021,Entreprises,appel à projets,Plan de Relance européen};"2021-02-18 23:59:59"
Montant total des projets - SAC;;None;None;None;None;false;false;Lorsqu’il y a deux lauréats dans deux départements différents pour un même projet, les montants affichés sont les montants répartis entre les deux lauréats concernés.;false;257;true;"";false;"";{cumulated,tableau de bord,periodicity:monthly,Entreprises,aggregated,appel à projets};"2021-02-18 23:59:59"
Montant cumulé des GES évités associés aux prêts verts - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2022;false;175;true;"";false;"";{Entreprises,Plan de Relance européen,aggregated,cumulated,planningdate:012022,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de véhicules électriques et hybrides rechargeables achetés - VAD;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;300;true;"";false;"";{Administrations,appel à projets,planningdate:072021,aggregated,Plan de Relance européen,periodicity:monthly,tableau de bord,effect:main};"2021-02-18 23:59:59"
Nombre de bâtiments Etat dont le marché de rénovation est notifié - RBE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 25/01/2020;false;115;true;"";false;"";{Convention citoyenne pour le climat,aggregated,Administrations,cumulated,periodicity:monthly,tableau de bord,planningdate:012020,appel à projets,effect:main};"2021-02-18 23:59:59"
Montant cumulé de l’investissement total ainsi déclenché - BPI;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 17/11/2020;false;142;true;"";false;"";{aggregated,Plan de Relance européen,periodicity:monthly,planningdate:112020,Entreprises};"2021-02-18 23:59:59"
Entrées en parcours qualifiants PIC - PQU;;None;None;None;None;false;false;"";false;630;true;"";false;"";{Particuliers,effect:main,tableau de bord,aggregated,Plan de Relance européen,Jeunes,periodicity:monthly,cumulated};"2021-02-18 23:59:59"
Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR;;None;None;None;None;false;false;Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue;false;470;true;"";false;"";{appel à projets,aggregated,Collectivités territoriales,Plan de Relance européen,Convention citoyenne pour le climat,Entreprises,effect:main,periodicity:monthly};"2021-02-18 23:59:59"
Nombre d’entreprises bénéficiaires de la mesure - BIP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2021;false;275;true;"";false;"";{planningdate:122021,effect:main,periodicity:yearly,aggregated,Entreprises};"2021-02-18 23:59:59"
Montant de l’investissement total déclenché -  ETE;;None;None;None;None;false;false;"";false;387;true;"";false;"";{Plan de Relance européen,periodicity:monthly,aggregated,appel à projets,Entreprises};"2021-02-18 23:59:59"
Nombre de points de recharge ouverts au public - BEL;;None;None;None;None;false;false;Nombre de points de recharge ouverts au public;false;540;true;"";false;"";{appel à projets,periodicity:monthly,effect:main,aggregated,tableau de bord,Plan de Relance européen,Entreprises};"2021-02-18 23:59:59"
Nombre d’entreprises bénéficiaires - MTV;;None;None;None;None;false;false;"";false;266;true;"";false;"";{periodicity:quarterly,Entreprises,aggregated,PIA,effect:main};"2021-02-18 23:59:59"
Entrées en garanties jeunes - GJE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021;false;620;true;"";false;"";{effect:main,planningdate:012021,aggregated,periodicity:monthly,cumulated,Particuliers,Jeunes};"2021-02-18 23:59:59"
Nombre de salariés en FNE Formation - FNE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 30/11/2020;false;580;true;"";false;"";{Plan de Relance européen,aggregated,Entreprises,planningdate:112020,Particuliers,effect:main,cumulated,periodicity:monthly};"2021-02-18 23:59:59"
Nombre de documents envoyés dans le dossier médical partagé - SNU;;None;None;None;None;false;false;"";false;362;true;"";false;"";{Administrations,effect:main,aggregated,periodicity:monthly,Plan de Relance européen};"2021-02-18 23:59:59"
Entrées de jeunes en CIE - CIE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020;false;605;true;"";false;"";{tableau de bord,Jeunes,Entreprises,planningdate:122020,Particuliers,periodicity:monthly,aggregated,effect:main,cumulated};"2021-02-18 23:59:59"
Montant des investissements Etat dans les fonds régionaux - AFG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;215;true;"";false;"";{planningdate:072021,cumulated,aggregated,Plan de Relance européen,unit:M€,Entreprises,tableau de bord,periodicity:monthly,Collectivités territoriales};"2021-02-18 23:59:59"
Nombre de communes bénéficiant de l’aide à la densification - AMD;;None;None;None;None;false;false;Nombre de communes bénéficiant de l’aide à la densification;false;420;true;"";false;"";{aggregated,periodicity:yearly,Collectivités territoriales,Convention citoyenne pour le climat,effect:main};"2021-02-18 23:59:59"
Nombre d’installations CSR soutenues - MCT;;None;None;None;None;false;false;Nombre d’installations CSR soutenues;false;480;true;"";false;"";{Convention citoyenne pour le climat,appel à projets,Entreprises,aggregated,periodicity:monthly,Collectivités territoriales,Plan de Relance européen};"2021-02-18 23:59:59"
