"effect_id","parent_id","effect_original_aggregation","effect_aggregation","effect_year_aggregation","effect_total_aggregation","effect_is_auto_calculated","effect_is_bold","effect_description","effect_is_italic","effect_order","effect_is_not_currency","effect_restriction","effect_is_calculation","effect_calculation_formula","effect_tags","snapshot_date"
Linéaire de réseaux d’eau potable et de réseaux d’assainissement soutenus en outre-mer - EOM,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 28/02/2021,false,447,true,"",false,"","{unit:km,cumulated,planningdate:022021,aggregated,Administrations,Collectivités territoriales,appel à projets,periodicity:monthly,effect:main}","2021-03-05 23:59:59"
Nombre d’entreprises bénéficiares - SBF,,None,None,None,None,false,false,"",false,232,true,"",false,"","{tableau de bord,cumulated,periodicity:monthly,aggregated,effect:main,Entreprises}","2021-03-05 23:59:59"
Nombre de ponts du réseau routier national rénovés - PRN,,None,None,None,None,false,false,"",false,294,true,"",false,"","{aggregated,Administrations,periodicity:monthly,effect:main}","2021-03-05 23:59:59"
Surface agricole utile (SAU) couverte par des investissements de réduction d'intrants (ha) - AEA,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021,false,35,true,"",false,"","{aggregated,cumulated,Entreprises,periodicity:quarterly,planningdate:042021}","2021-03-05 23:59:59"
Taux d'agents équipés pour le travail à distance - PTA,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021,false,370,true,"",false,"","{Administrations,cumulated,planningdate:012021,effect:main,unit:%,appel à projets,Plan de Relance européen,periodicity:yearly}","2021-03-05 23:59:59"
Nombre d’entreprises bénéficiaires - ETE,,None,None,None,None,false,false,"",false,261,true,"",false,"","{periodicity:monthly,effect:main,aggregated,appel à projets,Plan de Relance européen,Entreprises}","2021-03-05 23:59:59"
"Surface de forêts améliorées, adaptées, régénérées ou reconstituées (ha) - IFO",,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021,false,45,true,"",false,"","{Collectivités territoriales,cumulated,periodicity:quarterly,Entreprises,Administrations,unit:ha,effect:main,planningdate:042021,aggregated}","2021-03-05 23:59:59"
Nombre de TPE/PME/ETI bénéfinciaires - MTV,,None,None,None,None,false,false,"",false,253,true,"",false,"","{periodicity:quarterly,aggregated,PIA,Entreprises}","2021-03-05 23:59:59"
Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020,false,465,true,"",false,"","{Convention citoyenne pour le climat,planningdate:122020,aggregated,appel à projets,Plan de Relance européen,cumulated,periodicity:monthly,Entreprises}","2021-03-05 23:59:59"
Nombre d’appels à projet lancés - DVD,,None,None,None,None,false,false,"",false,320,true,"",false,"","{periodicity:monthly,Plan de Relance européen,Collectivités territoriales,aggregated,PIA,appel à projets,effect:main}","2021-03-05 23:59:59"
Nombre de dossiers MaPrimeRénov' payés - MPR,,None,None,None,None,false,false,Correspond aux dossiers remboursés,false,402,true,"",false,"","{Convention citoyenne pour le climat,tableau de bord,Particuliers,aggregated,periodicity:monthly,Plan de Relance européen}","2021-03-05 23:59:59"
Economies d'énergie cumulées - MPR,,None,None,None,None,false,false,Economies associées aux dossiers validés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 21/03/2021,false,405,true,"",false,"","{aggregated,Convention citoyenne pour le climat,Plan de Relance européen,unit:MWh,planningdate:032021,periodicity:quarterly,Particuliers,cumulated}","2021-03-05 23:59:59"
Nombre d'opérations (routes et ponts) des CPER financées par le plan de relance - CPE,,None,None,None,None,false,false,"",false,292,true,"",false,"","{effect:main,periodicity:monthly,aggregated,Administrations}","2021-03-05 23:59:59"
Nombre de communes soutenues - TSA,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021,false,5,true,"",false,"","{aggregated,planningdate:042021,cumulated,Convention citoyenne pour le climat,effect:main,periodicity:quarterly,Collectivités territoriales}","2021-03-05 23:59:59"
Montant total des primes versées - MPR,,None,None,None,None,false,false,Correspond aux dossiers remboursés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/02/2021,false,400,true,"",false,"","{Plan de Relance européen,unit:€,aggregated,tableau de bord,Convention citoyenne pour le climat,cumulated,effect:main,Particuliers,periodicity:monthly,planningdate:022021}","2021-03-05 23:59:59"
Nombre d’appels à projet lancés - MNS,,None,None,None,None,false,false,"",false,322,true,"",false,"","{PIA,periodicity:monthly,Entreprises,aggregated,Plan de Relance européen}","2021-03-05 23:59:59"
Montant des crédits programmés - DRA,,None,None,None,None,false,false,Montant des crédits programmés,false,426,true,"",false,"","{PIA,effect:main,Plan de Relance européen,periodicity:monthly}","2021-03-05 23:59:59"
Pourcentage des financements améliorant la performance climatique et matière - FVE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2022,false,185,true,"",false,"","{planningdate:012022,Plan de Relance européen,aggregated,periodicity:biannually,cumulated,Entreprises}","2021-03-05 23:59:59"
Nombre d’entreprises bénéficiares - PIT,,None,None,None,None,false,false,"",false,230,true,"",false,"","{effect:main,Collectivités territoriales,Entreprises,tableau de bord,appel à projets,cumulated,periodicity:monthly,aggregated}","2021-03-05 23:59:59"
Nombre d’entreprises ayant reçu l’aide - CBC,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: Janvier 2021 ou février 2021,false,458,true,"",false,"","{effect:main,appel à projets,Entreprises,Convention citoyenne pour le climat,periodicity:monthly,tableau de bord,planningdate:012021,cumulated,Plan de Relance européen,aggregated}","2021-03-05 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - SBF,,None,None,None,None,false,false,"",false,252,true,"",false,"","{periodicity:monthly,aggregated,Entreprises,tableau de bord,cumulated}","2021-03-05 23:59:59"
Nombre d'aides à l'embauche des travailleurs handicapés - PTH,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021,false,635,true,"",false,"","{Plan de Relance européen,Particuliers,planningdate:012021,Collectivités territoriales,effect:main,periodicity:monthly,cumulated,aggregated}","2021-03-05 23:59:59"
Nombre de sites concernées - FFR,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021,false,415,true,"",false,"","{planningdate:042021,aggregated,cumulated,effect:main,periodicity:monthly,Collectivités territoriales,appel à projets,Plan de Relance européen,Convention citoyenne pour le climat}","2021-03-05 23:59:59"
Nombre d'organismes soutenus au titre de la recherche par le PIA - PIA,,None,None,None,None,false,false,"",false,645,true,"",false,"","{effect:main,PIA,Entreprises,Plan de Relance européen,aggregated,periodicity:monthly}","2021-03-05 23:59:59"
Nombre d'entreprises ayant souscrit un prêt vert - PVG,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2021,false,155,true,"",false,"","{planningdate:032021,Plan de Relance européen,aggregated,periodicity:monthly,effect:main,cumulated,Entreprises}","2021-03-05 23:59:59"
Nombre de logements en VEFA commandés - VEF,,None,None,None,None,false,false,"",false,296,true,"",false,"","{effect:main,Collectivités territoriales,periodicity:monthly,aggregated}","2021-03-05 23:59:59"
Nombre de logements subventionnés - RER,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur : 15/04/2021,false,375,true,"",false,"","{effect:main,Plan de Relance européen,aggregated,planningdate:042021,periodicity:monthly,Collectivités territoriales,appel à projets,Particuliers,Convention citoyenne pour le climat}","2021-03-05 23:59:59"
Nombre d’entreprises ayant reçu l’aide - EEI,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier,false,455,true,"",false,"","{cumulated,Plan de Relance européen,planningdate:012021,periodicity:monthly,Entreprises,Convention citoyenne pour le climat,aggregated,tableau de bord,effect:main}","2021-03-05 23:59:59"
Nombre de projets soutenus - FRE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 2nd semestre 2021,false,423,true,"",false,"","{effect:main,periodicity:monthly,Entreprises,Convention citoyenne pour le climat,Plan de Relance européen,planningdate:072021,cumulated,aggregated}","2021-03-05 23:59:59"
Nombre de projets subventionnés au titre de l’aide aux personnes vulnérables - PVU,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: mars/avril 2021,false,365,true,"",false,"","{effect:main,periodicity:monthly,planningdate:032021,aggregated,Particuliers}","2021-03-05 23:59:59"
Nombre de projets financés - CEI,,None,None,None,None,false,false,"",false,112,true,"",false,"","{effect:main,Entreprises,Plan de Relance européen,aggregated,appel à projets,Convention citoyenne pour le climat,periodicity:quarterly}","2021-03-05 23:59:59"
Nombre de TPE/PME/ETI - ICC,,None,None,None,None,false,false,"",false,247,true,"",false,"","{Entreprises,monthly,aggregated,periodicity:quarterly,PIA}","2021-03-05 23:59:59"
Surface agricole utile (SAU) couverte par des investissements de lutte contre les aléas climatiques (ha) - IEP,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021,false,40,true,"",false,"","{periodicity:quarterly,planningdate:042021,appel à projets,effect:main,cumulated,aggregated,Entreprises}","2021-03-05 23:59:59"
Nombre de véhicules électriques et hybrides rechargeables achetés - VAI,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/09/2020,false,302,true,"",false,"","{aggregated,appel à projets,tableau de bord,periodicity:monthly,effect:main,Administrations,cumulated,planningdate:092020,Plan de Relance européen}","2021-03-05 23:59:59"
Montant des prêts accordés - PPA,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021,false,190,true,"",false,"","{cumulated,planningdate:042021,Entreprises,periodicity:monthly,aggregated,unit:M€,tableau de bord}","2021-03-05 23:59:59"
Nombre d’appels à projet lancés - MTV,,None,None,None,None,false,false,"",false,321,true,"",false,"","{PIA,periodicity:monthly,aggregated,Entreprises}","2021-03-05 23:59:59"
Nombre de PME - FAA,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020,false,147,true,"",false,"","{aggregated,planningdate:122020,periodicity:monthly,Entreprises,tableau de bord}","2021-03-05 23:59:59"
Nombre de PME/TPE - EEI,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: fin janvier,false,460,true,"",false,"","{periodicity:monthly,Entreprises,cumulated,Plan de Relance européen,aggregated,tableau de bord,planningdate:012021,Convention citoyenne pour le climat}","2021-03-05 23:59:59"
Montant total des fonds propres - FVE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021,false,183,true,"",false,"","{cumulated,periodicity:monthly,Entreprises,unit:M€,planningdate:012021,Plan de Relance européen,aggregated}","2021-03-05 23:59:59"
Nombre de bâtiments concernés - RSA,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/06/2021,false,430,true,"",false,"","{unit:M€,planningdate:062021,Administrations,periodicity:monthly,cumulated,Collectivités territoriales,effect:main,appel à projets,aggregated}","2021-03-05 23:59:59"
Nombre de personnes mises en sécurité - RSA,,None,None,None,None,false,false,Nombre de personnes mises en sécurité,false,435,true,"",false,"","{aggregated,Collectivités territoriales,periodicity:monthly,appel à projets,Administrations}","2021-03-05 23:59:59"
Nombre d'entrées en obligation de formation 16/18 ans - OFO,,None,None,None,None,false,false,"",false,625,true,"",false,"","{Particuliers,Jeunes,effect:main,periodicity:monthly,Plan de Relance européen,aggregated,cumulated}","2021-03-05 23:59:59"
Montant total des projets - APS,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021,false,240,true,"",false,"","{planningdate:032021,Entreprises,periodicity:monthly,appel à projets,aggregated,Plan de Relance européen}","2021-03-05 23:59:59"
Nombre d’entreprises bénéficiares - APS,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021,false,234,true,"",false,"","{Plan de Relance européen,effect:main,periodicity:monthly,planningdate:032021,appel à projets,aggregated,Entreprises}","2021-03-05 23:59:59"
Montant estimé des baisses d’impôts - BIP,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2021,false,280,true,"",false,"","{periodicity:yearly,Entreprises,aggregated,planningdate:122021}","2021-03-05 23:59:59"
Montant des fonds engagés par les opérateurs - IFP,,None,None,None,None,false,false,"",false,345,true,"",false,"","{aggregated,periodicity:quarterly,Entreprises,Plan de Relance européen,PIA}","2021-03-05 23:59:59"
Nombre de recharges ultra rapide soutenues - BEL,,None,None,None,None,false,false,Nombre de recharges ultra rapide soutenues,false,545,true,"",false,"","{periodicity:monthly,Plan de Relance européen,appel à projets,Entreprises,aggregated}","2021-03-05 23:59:59"
Nombre de TPE/PME/ETI financées - GFP,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021,false,210,true,"",false,"","{aggregated,cumulated,planningdate:072021,tableau de bord,periodicity:monthly,Entreprises}","2021-03-05 23:59:59"
Montant des financements engagés par les opérateurs - DVD,,None,None,None,None,false,false,"",false,325,true,"",false,"","{Plan de Relance européen,PIA,aggregated,appel à projets,periodicity:quarterly,Collectivités territoriales}","2021-03-05 23:59:59"
Montant des fonds labellisés - GFP,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 19/10/2020,false,205,true,"",false,"","{tableau de bord,cumulated,periodicity:monthly,planningdate:102020,aggregated,Entreprises}","2021-03-05 23:59:59"
Nombre d'accompagnements dispensés - FUM,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/12/2020,false,287,true,"",false,"","{tableau de bord,Plan de Relance européen,cumulated,Entreprises,planningdate:122020,periodicity:monthly,appel à projets,aggregated,effect:main}","2021-03-05 23:59:59"
"Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle) - TCI",,None,None,None,None,false,false,"Nombre de nouveaux projets (nouvelle ligne, extension de ligne et pôle). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020",false,500,true,"",false,"","{planningdate:122020,periodicity:monthly,Plan de Relance européen,Collectivités territoriales,Convention citoyenne pour le climat,aggregated,cumulated}","2021-03-05 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - SAC,,None,None,None,None,false,false,"Nombre de lauréats. Dans certains cas il peut y avoir pour un même projet, deux lauréats dans deux départements différents. La somme des informations départementales n’est donc pas égale à la somme des informations régionales.",false,248,true,"",false,"","{monthly,appel à projets,periodicity:monthly,Entreprises,tableau de bord,cumulated,aggregated}","2021-03-05 23:59:59"
Montant total de l’investissement ainsi déclenché - IDF,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 28/02/2021,false,270,true,"",false,"","{Plan de Relance européen,tableau de bord,Entreprises,periodicity:monthly,aggregated,planningdate:022021}","2021-03-05 23:59:59"
Kilométrage d'aménagements cyclables - RPC,,None,None,None,None,false,false,Crédits Etat à destination des régions,false,495,true,"",false,"","{Collectivités territoriales,aggregated,Convention citoyenne pour le climat,periodicity:monthly,Plan de Relance européen}","2021-03-05 23:59:59"
"Nombre de projets locaux soutenus  (rénovation, extension, création de lignes- bus, tram, rer, pôles d'échanges) - RPC",,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur : 01/03/2021,false,503,true,"",false,"","{cumulated,effect:main,Convention citoyenne pour le climat,Plan de Relance européen,aggregated,Collectivités territoriales,periodicity:monthly,planningdate:032021}","2021-03-05 23:59:59"
Nombre de projets incluant une transformation de la ligne de production pour réduire son impact environnemental - BPI,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 17/11/2020,false,150,true,"",false,"","{Entreprises,planningdate:112020,aggregated,periodicity:biannually,Plan de Relance européen}","2021-03-05 23:59:59"
Nombre de structures du spectacle vivant aidées  - SSV,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2020,false,105,true,"",false,"","{planningdate:032020,Plan de Relance européen,cumulated,Entreprises,aggregated,periodicity:monthly}","2021-03-05 23:59:59"
Nombre d'entreprises soutenues (fonds propres) - FVE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021,false,180,true,"",false,"","{aggregated,cumulated,Plan de Relance européen,planningdate:012021,periodicity:monthly,Entreprises}","2021-03-05 23:59:59"
Nombre d'entreprises bénéficiant d'une garantie verte - PVG,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/04/2021,false,165,true,"",false,"","{aggregated,Plan de Relance européen,planningdate:042021,cumulated,Entreprises,periodicity:monthly}","2021-03-05 23:59:59"
Nombre d’entreprises - FAA,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020,false,137,true,"",false,"","{tableau de bord,Entreprises,effect:main,planningdate:122020,periodicity:monthly,aggregated}","2021-03-05 23:59:59"
Montant des crédits programmés - MTV,,None,None,None,None,false,false,"",false,318,true,"",false,"","{Entreprises,periodicity:monthly,PIA,aggregated}","2021-03-05 23:59:59"
Nombre de lignes rouvertes - TDN,,None,None,None,None,false,false,(pm 2 en cible). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021,false,515,true,"",false,"","{Entreprises,Convention citoyenne pour le climat,planningdate:042021,Plan de Relance européen,aggregated,periodicity:monthly,cumulated,effect:main}","2021-03-05 23:59:59"
Nombre de contrats d’apprentissage bénéficiaires de l’aide exceptionnelle - APP,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/07/2020,false,585,true,"",false,"","{Plan de Relance européen,periodicity:monthly,tableau de bord,planningdate:072020,aggregated,cumulated,Particuliers,effect:main,Jeunes,Entreprises}","2021-03-05 23:59:59"
Investissement total généré - CEI,,None,None,None,None,false,false,"",false,120,true,"",false,"","{Plan de Relance européen,appel à projets,periodicity:quarterly,aggregated,Entreprises}","2021-03-05 23:59:59"
Nombre de PME bénéficiaires - MIR,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021,false,127,true,"",false,"","{periodicity:quarterly,Plan de Relance européen,cumulated,Entreprises,planningdate:032021,aggregated,appel à projets}","2021-03-05 23:59:59"
Montant total des projets - SAC,,None,None,None,None,false,false,"Lorsqu’il y a deux lauréats dans deux départements différents pour un même projet, les montants affichés sont les montants répartis entre les deux lauréats concernés.",false,257,true,"",false,"","{aggregated,periodicity:monthly,cumulated,appel à projets,Entreprises,tableau de bord}","2021-03-05 23:59:59"
Nombre de véhicules électriques et hybrides rechargeables achetés - VAD,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021,false,300,true,"",false,"","{periodicity:monthly,Administrations,tableau de bord,aggregated,effect:main,planningdate:072021,Plan de Relance européen,appel à projets}","2021-03-05 23:59:59"
Nombre de bâtiments Etat dont le marché de rénovation est notifié - RBE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 25/01/2020,false,115,true,"",false,"","{effect:main,tableau de bord,Convention citoyenne pour le climat,planningdate:012020,periodicity:monthly,cumulated,Administrations,appel à projets,aggregated}","2021-03-05 23:59:59"
Montant cumulé de l’investissement total ainsi déclenché - BPI,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 17/11/2020,false,142,true,"",false,"","{periodicity:monthly,Entreprises,Plan de Relance européen,planningdate:112020,aggregated}","2021-03-05 23:59:59"
Entrées en parcours qualifiants PIC - PQU,,None,None,None,None,false,false,"",false,630,true,"",false,"","{periodicity:monthly,aggregated,effect:main,Jeunes,Particuliers,tableau de bord,cumulated,Plan de Relance européen}","2021-03-05 23:59:59"
Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue - IRR,,None,None,None,None,false,false,Quantité de matières plastiques évitées ou dont le recyclage ou l’intégration a été soutenue,false,470,true,"",false,"","{Convention citoyenne pour le climat,Entreprises,effect:main,Collectivités territoriales,appel à projets,periodicity:monthly,Plan de Relance européen,aggregated}","2021-03-05 23:59:59"
Nombre d’entreprises bénéficiaires de la mesure - BIP,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2021,false,275,true,"",false,"","{periodicity:yearly,planningdate:122021,effect:main,Entreprises,aggregated}","2021-03-05 23:59:59"
Montant de l’investissement total déclenché -  ETE,,None,None,None,None,false,false,"",false,387,true,"",false,"","{aggregated,Entreprises,Plan de Relance européen,appel à projets,periodicity:monthly}","2021-03-05 23:59:59"
Nombre de points de recharge ouverts au public - BEL,,None,None,None,None,false,false,Nombre de points de recharge ouverts au public,false,540,true,"",false,"","{aggregated,Plan de Relance européen,tableau de bord,appel à projets,Entreprises,effect:main,periodicity:monthly}","2021-03-05 23:59:59"
Nombre d’entreprises bénéficiaires - MTV,,None,None,None,None,false,false,"",false,266,true,"",false,"","{Entreprises,effect:main,PIA,aggregated,periodicity:quarterly}","2021-03-05 23:59:59"
Entrées en garanties jeunes - GJE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021,false,620,true,"",false,"","{periodicity:monthly,planningdate:012021,aggregated,effect:main,Jeunes,cumulated,Particuliers}","2021-03-05 23:59:59"
Nombre de salariés en FNE Formation - FNE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 30/11/2020,false,580,true,"",false,"","{planningdate:112020,Particuliers,Plan de Relance européen,effect:main,cumulated,periodicity:monthly,aggregated,Entreprises}","2021-03-05 23:59:59"
Nombre de documents envoyés dans le dossier médical partagé - SNU,,None,None,None,None,false,false,"",false,362,true,"",false,"","{Plan de Relance européen,aggregated,periodicity:monthly,effect:main,Administrations}","2021-03-05 23:59:59"
Entrées de jeunes en CIE - CIE,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/12/2020,false,605,true,"",false,"","{Particuliers,Jeunes,planningdate:122020,cumulated,effect:main,tableau de bord,periodicity:monthly,aggregated,Entreprises}","2021-03-05 23:59:59"
Montant des investissements Etat dans les fonds régionaux - AFG,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021,false,215,true,"",false,"","{aggregated,Entreprises,planningdate:072021,cumulated,Plan de Relance européen,Collectivités territoriales,unit:M€,tableau de bord,periodicity:monthly}","2021-03-05 23:59:59"
Nombre de communes bénéficiant de l’aide à la densification - AMD,,None,None,None,None,false,false,Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/11/2021,false,420,true,"",false,"","{planningdate:112021,Collectivités territoriales,Convention citoyenne pour le climat,periodicity:yearly,effect:main,aggregated}","2021-03-05 23:59:59"
Nombre d’installations CSR soutenues - MCT,,None,None,None,None,false,false,Nombre d’installations CSR soutenues,false,480,true,"",false,"","{Collectivités territoriales,Convention citoyenne pour le climat,Entreprises,aggregated,periodicity:monthly,appel à projets,Plan de Relance européen}","2021-03-05 23:59:59"
