"effect_id";"parent_id";"effect_original_aggregation";"effect_aggregation";"effect_year_aggregation";"effect_total_aggregation";"effect_is_auto_calculated";"effect_is_bold";"effect_description";"effect_is_italic";"effect_order";"effect_is_not_currency";"effect_restriction";"effect_is_calculation";"effect_calculation_formula";"effect_tags";"snapshot_date"
Montant des financements engagés par les opérateurs - MTV;;None;None;None;None;false;false;"";false;327;true;"";false;"";{aggregated,PIA,Entreprises,periodicity:quarterly};"2021-02-10 23:59:59"
Nombre de places d’Ehpad créées ou rénovées - SMS;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/11/2021;false;355;true;"";false;"";{aggregated,Plan de Relance européen,planningdate:112021,periodicity:monthly,Administrations};"2021-02-10 23:59:59"
Nombre d’entreprises - BPI;;None;None;None;None;false;false;"";false;135;true;"";false;"";{Plan de Relance européen,aggregated,Entreprises,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de stratégies validées - ICC;;None;None;None;None;false;false;"";false;316;true;"";false;"";{Entreprises,aggregated,periodicity:monthly,PIA};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires - SAC;;None;None;None;None;false;false;Nombre de lauréats. Dans certains cas il peut y avoir pour un même projet, deux lauréats dans deux départements différents. La somme des informations départementales n’est donc pas égale à la somme des informations régionales.;false;228;true;"";false;"";{aggregated,appel à projets,periodicity:monthly,tableau de bord,cumulated,Entreprises};"2021-02-10 23:59:59"
Nombre de PME - BPI;;None;None;None;None;false;false;"";false;145;true;"";false;"";{Entreprises,periodicity:monthly,aggregated};"2021-02-10 23:59:59"
Volume d’hydrogène soutenu - MDS;;None;None;None;None;false;false;Volume d’hydrogène soutenu;false;565;true;"";false;"";{Entreprises,periodicity:monthly,aggregated,Convention citoyenne pour le climat,appel à projets};"2021-02-10 23:59:59"
Nombre de projets de tourisme durable financés - TDU;;None;None;None;None;false;false;"";false;65;true;"";false;"";{aggregated,periodicity:monthly,Entreprises};"2021-02-10 23:59:59"
Montant cumulé des GES évités associés aux prêts et garanties attribués - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2022;false;185;true;"";false;"";{planningdate:012022,aggregated,periodicity:biannually,Entreprises,cumulated,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - APR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 30/11/2020;false;246;true;"";false;"";{cumulated,aggregated,periodicity:monthly,tableau de bord,planningdate:112020,Entreprises};"2021-02-10 23:59:59"
Nombre de projets de rénovation de cathédrales et de monuments nationaux initiés - PAE;;None;None;None;None;false;false;Marchés notifiés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/06/2021;false;90;true;"";false;"";{aggregated,Plan de Relance européen,tableau de bord,Entreprises,periodicity:monthly,cumulated,planningdate:062021};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires - MNS;;None;None;None;None;false;false;"";false;263;true;"";false;"";{Entreprises,periodicity:quarterly,aggregated,PIA,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - IFS;;None;None;None;None;false;false;"";false;192;true;"";false;"";{PIA,appel à projets,aggregated,periodicity:quarterly,Entreprises,Plan de Relance européen};"2021-02-10 23:59:59"
Montant des subventions apportées - IDF;;None;None;None;None;false;false;"";false;265;true;"";false;"";{periodicity:monthly,Entreprises,tableau de bord,aggregated,Plan de Relance européen};"2021-02-10 23:59:59"
Montant cumulé de l’investissement total ainsi déclenché - CBC;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: Janvier 2021 ou février 2021;false;143;true;"";false;"";{Entreprises,Plan de Relance européen,periodicity:monthly,appel à projets,unit:M€,aggregated,planningdate:012021,tableau de bord,Convention citoyenne pour le climat,cumulated};"2021-02-10 23:59:59"
Montant des financements engagés par les opérateurs - ICC;;None;None;None;None;false;false;"";false;332;true;"";false;"";{aggregated,Entreprises,PIA,periodicity:quarterly};"2021-02-10 23:59:59"
Nombre de projets d’investissement structurants - SHO;;None;None;None;None;false;false;"";false;360;true;"";false;"";{aggregated,periodicity:yearly,Plan de Relance européen,Administrations};"2021-02-10 23:59:59"
Nombre de conseillers du numérique - INU;;None;None;None;None;false;false;"";false;60;true;"";false;"";{aggregated,periodicity:monthly,Plan de Relance européen,Particuliers};"2021-02-10 23:59:59"
Montant total des investissements ainsi déclenchés (effet de levier) - AFG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;220;true;"";false;"";{periodicity:monthly,planningdate:072021,Collectivités territoriales,Plan de Relance européen,cumulated,Entreprises,tableau de bord,unit:M€,aggregated};"2021-02-10 23:59:59"
Montant total investi pour la rénovation de monuments historiques appartenant aux collectivités territoriales - PAT;;None;None;None;None;false;false;Tous financements cumulés (Etat, collectivités locales, autres). Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/09/2020;false;100;true;"";false;"";{tableau de bord,unit:M€,Plan de Relance européen,periodicity:monthly,Entreprises,aggregated,planningdate:092020,cumulated};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires du dispositif - MIR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 31/03/2021;false;125;true;"";false;"";{periodicity:quarterly,Entreprises,Plan de Relance européen,planningdate:032021,aggregated,appel à projets,cumulated};"2021-02-10 23:59:59"
Nombre d’appels à projet lancés - ICC;;None;None;None;None;false;false;"";false;323;true;"";false;"";{periodicity:monthly,aggregated,PIA,Entreprises};"2021-02-10 23:59:59"
Nombre de projets soutenus - DGA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/09/2020;false;428;true;"";false;"";{cumulated,Entreprises,Administrations,planningdate:092020,periodicity:monthly,aggregated,Plan de Relance européen,Convention citoyenne pour le climat};"2021-02-10 23:59:59"
Montant cumulé de l’investissement total ainsi déclenché - FAA;;None;None;None;None;false;false;"";false;144;true;"";false;"";{aggregated,Entreprises,periodicity:monthly,tableau de bord};"2021-02-10 23:59:59"
Montant des financements engagés par les opérateurs - DRA;;None;None;None;None;false;false;"";false;129;true;"";false;"";{PIA,Plan de Relance européen,periodicity:monthly,aggregated};"2021-02-10 23:59:59"
Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables - BOE;;None;None;None;None;false;false;Nombre de bonus octroyés à des véhicules électriques et hybrides rechargeables;false;555;true;"";false;"";{tableau de bord,Plan de Relance européen,periodicity:monthly,Convention citoyenne pour le climat,Particuliers,aggregated};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI - MTV;;None;None;None;None;false;false;"";false;253;true;"";false;"";{Entreprises,periodicity:quarterly,aggregated,PIA};"2021-02-10 23:59:59"
Nombre de villes bénéficiaires - DVD;;None;None;None;None;false;false;Nombre de villes bénéficiaires;false;440;true;"";false;"";{PIA,periodicity:quarterly,Plan de Relance européen,aggregated,appel à projets,Collectivités territoriales};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - MNS;;None;None;None;None;false;false;"";false;247;true;"";false;"";{aggregated,periodicity:quarterly,Entreprises,PIA,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de formations professionnelles à distance - DFO;;None;None;None;None;false;false;"";false;640;true;"";false;"";{aggregated,periodicity:monthly,Particuliers,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - PIT;;None;None;None;None;false;false;"";false;250;true;"";false;"";{appel à projets,cumulated,tableau de bord,aggregated,Collectivités territoriales,Entreprises,periodicity:monthly};"2021-02-10 23:59:59"
Investissement total généré - VDP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/2021;false;302;true;"";false;"";{planningdate:012021,cumulated,aggregated,Entreprises,Administrations,Collectivités territoriales,periodicity:monthly,unit:€};"2021-02-10 23:59:59"
Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - CBC;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: Janvier 2021 ou février 2021;false;468;true;"";false;"";{aggregated,Convention citoyenne pour le climat,cumulated,Entreprises,planningdate:012021,Plan de Relance européen,periodicity:yearly};"2021-02-10 23:59:59"
Nombre de bâtiments collectivités territoriales dont le marché de rénovation est notifié - RBC;;None;None;None;None;false;false;"";false;80;true;"";false;"";{tableau de bord,aggregated,appel à projets,Collectivités territoriales,Plan de Relance européen,periodicity:monthly};"2021-02-10 23:59:59"
Nombre d’abattoirs accompagnés - MDA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;25;true;"";false;"";{periodicity:quarterly,Entreprises,planningdate:042021,aggregated,cumulated};"2021-02-10 23:59:59"
Tonnage annuel de biodéchets soutenu - MCT;;None;None;None;None;false;false;Tonnage annuel de biodéchets soutenu;false;485;true;"";false;"";{Collectivités territoriales,Plan de Relance européen,Convention citoyenne pour le climat,Entreprises,aggregated,periodicity:yearly,appel à projets};"2021-02-10 23:59:59"
Montant total de CO2 évité - ETH;;None;None;None;None;false;false;Montant total de CO2 évité;false;560;true;"";false;"";{Entreprises,appel à projets,Convention citoyenne pour le climat,periodicity:monthly,aggregated,Collectivités territoriales,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires - APR;;None;None;None;None;false;false;"";false;226;true;"";false;"";{aggregated,periodicity:monthly,Entreprises,tableau de bord};"2021-02-10 23:59:59"
Montant total des levées de fonds - IFP;;None;None;None;None;false;false;"";false;350;true;"";false;"";{Plan de Relance européen,periodicity:quarterly,aggregated,PIA,Entreprises};"2021-02-10 23:59:59"
Nombre de projets incluant une transformation de la ligne de production pour réduire son impact environnemental - FAA;;None;None;None;None;false;false;"";false;152;true;"";false;"";{periodicity:biannually,Entreprises,aggregated};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - APS;;None;None;None;None;false;false;"";false;235;true;"";false;"";{periodicity:monthly,aggregated,Plan de Relance européen,appel à projets,Entreprises};"2021-02-10 23:59:59"
Nombre d'entreprises bénéficiaires - DRA;;None;None;None;None;false;false;Nombre d'entreprises bénéficiaires;false;427;true;"";false;"";{periodicity:monthly,Plan de Relance européen,PIA};"2021-02-10 23:59:59"
Nombre de places ouvertes en internat d’excellence - IEX;;None;None;None;None;false;false;"";false;285;true;"";false;"";{Particuliers,periodicity:monthly,Jeunes,Plan de Relance européen,aggregated};"2021-02-10 23:59:59"
Places créées en IAE pour les jeunes - IAE;;None;None;None;None;false;false;"";false;615;true;"";false;"";{Particuliers,Jeunes,aggregated,tableau de bord,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de projets soutenus - ETH;;None;None;None;None;false;false;Nombre de projets soutenus;false;425;true;"";false;"";{Convention citoyenne pour le climat,periodicity:monthly,Collectivités territoriales,appel à projets,Entreprises,Plan de Relance européen,aggregated};"2021-02-10 23:59:59"
Nombre d'agriculteurs bénéficiaires - AEA;;None;None;None;None;false;false;"";false;37;true;"";false;"";{Entreprises,aggregated,periodicity:quarterly};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI financées - AFG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;212;true;"";false;"";{aggregated,planningdate:072021,Plan de Relance européen,periodicity:monthly,Collectivités territoriales,Entreprises,cumulated,tableau de bord};"2021-02-10 23:59:59"
Nombre de chercheurs bénéficiaires de la mesure - ERD;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 03/2021;false;245;true;"";false;"";{periodicity:quarterly,aggregated,planningdate:032021,cumulated,Entreprises};"2021-02-10 23:59:59"
Montant des financements engagés par les opérateurs - MNS;;None;None;None;None;false;false;"";false;330;true;"";false;"";{aggregated,periodicity:quarterly,PIA,Plan de Relance européen,Entreprises};"2021-02-10 23:59:59"
Nombre de projets soutenus - REA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 28/02/2021;false;421;true;"";false;"";{Collectivités territoriales,Plan de Relance européen,cumulated,appel à projets,periodicity:monthly,Administrations,planningdate:022021,aggregated};"2021-02-10 23:59:59"
Nombre de logements et locaux professionnels connectables à la fibre - THD;;None;None;None;None;false;false;"";false;55;true;"";false;"";{Particuliers,aggregated,periodicity:quarterly,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de stratégies validées - MTV;;None;None;None;None;false;false;"";false;317;true;"";false;"";{Entreprises,PIA,aggregated,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI financées - ROF;;None;None;None;None;false;false;"";false;214;true;"";false;"";{Entreprises,aggregated,periodicity:monthly,tableau de bord};"2021-02-10 23:59:59"
Nombre de kilomètres de voies réservées réalisées - VRP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2021;false;520;true;"";false;"";{cumulated,Administrations,Convention citoyenne pour le climat,planningdate:122021,Entreprises,unit:km,aggregated,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de ponts des collectivités recensés en vue d'un diagnostic - PRR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/05/2021;false;292;true;"";false;"";{aggregated,Collectivités territoriales,planningdate:052021,periodicity:monthly,cumulated};"2021-02-10 23:59:59"
Nombre de centres de tri modernisés - MCT;;None;None;None;None;false;false;Nombre de centres de tri modernisés;false;475;true;"";false;"";{Entreprises,Collectivités territoriales,Convention citoyenne pour le climat,Plan de Relance européen,periodicity:monthly,aggregated,appel à projets};"2021-02-10 23:59:59"
Montant total des investissements ainsi déclenchés (effet de levier) - ROF;;None;None;None;None;false;false;"";false;222;true;"";false;"";{periodicity:monthly,Entreprises,aggregated,tableau de bord};"2021-02-10 23:59:59"
Nombre d’écoles bénéficiant d’un financement - SNE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/05/2021;false;290;true;"";false;"";{appel à projets,Administrations,Collectivités territoriales,periodicity:monthly,planningdate:052021,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de fonds labellisés - GFP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 19/10/2020;false;207;true;"";false;"";{periodicity:monthly,cumulated,Entreprises,tableau de bord,planningdate:102020,aggregated};"2021-02-10 23:59:59"
Nombre de repas servis dans les restaurants universitaires au tarif à 1€ - RRU;;None;None;None;None;false;false;"";false;295;true;"";false;"";{periodicity:monthly,aggregated,Particuliers};"2021-02-10 23:59:59"
Nombre d’entreprises aidées dans les secteurs du cinéma, de l’audiovisuel, du numérique et du livre - SFC;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/03/2020;false;110;true;"";false;"";{aggregated,Plan de Relance européen,planningdate:032020,cumulated,periodicity:monthly,Entreprises};"2021-02-10 23:59:59"
Nombre d’entreprises ayant reçu l’aide - PEE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020;false;457;true;"";false;"";{appel à projets,Convention citoyenne pour le climat,periodicity:monthly,Plan de Relance européen,planningdate:122020,cumulated,tableau de bord,Entreprises,aggregated};"2021-02-10 23:59:59"
Montant total des projets financés - PIA;;None;None;None;None;false;false;"";false;352;true;"";false;"";{PIA,aggregated,Entreprises,periodicity:monthly,Plan de Relance européen};"2021-02-10 23:59:59"
Nombre de salariés en activité partielle de longue durée - APL;;None;None;None;None;false;false;"";false;575;true;"";false;"";{Particuliers,Plan de Relance européen,periodicity:monthly,aggregated,Entreprises};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires - ICC;;None;None;None;None;false;false;"";false;264;true;"";false;"";{aggregated,Entreprises,PIA,periodicity:quarterly};"2021-02-10 23:59:59"
Nombre de stratégies validées - MNS;;None;None;None;None;false;false;"";false;315;true;"";false;"";{Plan de Relance européen,Entreprises,aggregated,periodicity:monthly,PIA};"2021-02-10 23:59:59"
Nombre d'entreprises soutenues (fonds propres) - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021;false;175;true;"";false;"";{aggregated,Plan de Relance européen,Entreprises,cumulated,periodicity:monthly,planningdate:012021};"2021-02-10 23:59:59"
Montant de l’investissement total déclenché - CIR;;None;None;None;None;false;false;"";false;385;true;"";false;"";{periodicity:yearly,Plan de Relance européen,aggregated,Entreprises};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires - CIR;;None;None;None;None;false;false;"";false;260;true;"";false;"";{Plan de Relance européen,periodicity:yearly,Entreprises,aggregated};"2021-02-10 23:59:59"
Montant total des garanties souscrites - PVG;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 02/04/2021;false;170;true;"";false;"";{planningdate:042021,periodicity:monthly,cumulated,aggregated,Plan de Relance européen,unit:M€,Entreprises};"2021-02-10 23:59:59"
Montant des crédits programmés - ICC;;None;None;None;None;false;false;"";false;319;true;"";false;"";{periodicity:monthly,Entreprises,PIA,aggregated};"2021-02-10 23:59:59"
Nombre de contrats de professionnalisation bénéficiaires de l’aide exceptionnelle - CDP;;None;None;None;None;false;false;"";false;590;true;"";false;"";{Plan de Relance européen,Entreprises,Particuliers,aggregated,periodicity:monthly,Jeunes};"2021-02-10 23:59:59"
Km de petites lignes dont les travaux sont soutenus - SPL;;None;None;None;None;false;false;Travaux validés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 30/11/2020;false;510;true;"";false;"";{cumulated,aggregated,unit:km,Convention citoyenne pour le climat,Collectivités territoriales,periodicity:monthly,Plan de Relance européen,planningdate:112020};"2021-02-10 23:59:59"
Nombre de TPE/PME/ETI bénéficiaires - PPA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/04/2021;false;195;true;"";false;"";{periodicity:monthly,Entreprises,aggregated,cumulated,planningdate:042021,tableau de bord};"2021-02-10 23:59:59"
Volume de GES évités - VDP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: fin 2021;false;305;true;"";false;"";{planningdate:122021,Administrations,entreprises,cumulated,aggregated,Collectivités territoriales,periodicity:monthly};"2021-02-10 23:59:59"
Montant total des projets - PIT;;None;None;None;None;false;false;"";false;255;true;"";false;"";{Entreprises,Collectivités territoriales,periodicity:monthly,aggregated,appel à projets,tableau de bord};"2021-02-10 23:59:59"
Nombre de PME bénéficiaires - DRA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;130;true;"";false;"";{planningdate:072021,aggregated,Plan de Relance européen,PIA,periodicity:monthly};"2021-02-10 23:59:59"
Montant total des projets financés par les opérateurs - IFS;;None;None;None;None;false;false;"";false;340;true;"";false;"";{Plan de Relance européen,Entreprises,aggregated,PIA,appel à projets,periodicity:quarterly};"2021-02-10 23:59:59"
Surface agricole utile (SAU) dédiée aux légumineuses associée aux projets soutenus (ha) - PPR;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/07/2021;false;20;true;"";false;"";{planningdate:072021,periodicity:biannually,aggregated,cumulated,Convention citoyenne pour le climat,Entreprises,unit:ha,appel à projets};"2021-02-10 23:59:59"
Entrées de jeunes en PEC - PEC;;None;None;None;None;false;false;"";false;610;true;"";false;"";{periodicity:monthly,Collectivités territoriales,Jeunes,Particuliers,aggregated,tableau de bord};"2021-02-10 23:59:59"
"Nombre d’exploitations certifiées ""haute valeur environnementale"" dans l'année - CIC";;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/07/2021;false;15;true;"";false;"";{Convention citoyenne pour le climat,planningdate:072021,cumulated,Entreprises,aggregated,periodicity:biannually};"2021-02-10 23:59:59"
Linéaire de réseaux d’eau potable et de réseau d’assainissement - EOM;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 28/02/2021;false;447;true;"";false;"";{Collectivités territoriales,unit:km,aggregated,appel à projets,cumulated,Administrations,periodicity:monthly,planningdate:022021};"2021-02-10 23:59:59"
Montant cumulé de l’investissement total ainsi déclenché - PEE;;None;None;None;None;false;false;"";false;140;true;"";false;"";{Entreprises,tableau de bord,unit:M€,periodicity:monthly,cumulated,appel à projets,Plan de Relance européen,aggregated};"2021-02-10 23:59:59"
Nombre d'aides à l'embauche des jeunes - PEJ;;None;None;None;None;false;false;"";false;600;true;"";false;"";{Jeunes,periodicity:monthly,Plan de Relance européen,Particuliers,tableau de bord,Entreprises,aggregated};"2021-02-10 23:59:59"
Montant des fonds propres garantis - GFP;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/07/2021;false;200;true;"";false;"";{tableau de bord,unit:M€,periodicity:monthly,aggregated,cumulated,planningdate:072021,Entreprises};"2021-02-10 23:59:59"
Nombre de projets bénéficiaires (validés) - RRE;;None;None;None;None;false;false;Avec accord de principe validé pour le financement de l'opération. Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;490;true;"";false;"";{Entreprises,Plan de Relance européen,Administrations,cumulated,Collectivités territoriales,planningdate:042021,aggregated,periodicity:monthly};"2021-02-10 23:59:59"
Locaux acquis par des foncières soutenues par la Banque des territoires, en vue de l’ouverture de nouveaux commerces - RDC;;None;None;None;None;false;false;"";false;70;true;"";false;"";{Collectivités territoriales,tableau de bord,aggregated,Entreprises,periodicity:monthly};"2021-02-10 23:59:59"
Montant total des travaux associés aux dossiers validés - MPR;;None;None;None;None;false;false;Correspond aux dossiers validés (remboursés  6 mois après);false;395;true;"";false;"";{Convention citoyenne pour le climat,periodicity:monthly,aggregated,Plan de Relance européen,tableau de bord,Particuliers};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiares - SBF;;None;None;None;None;false;false;"";false;232;true;"";false;"";{aggregated,cumulated,Entreprises,tableau de bord,periodicity:monthly};"2021-02-10 23:59:59"
Nombre de ponts du réseau routier national rénovés - PRN;;None;None;None;None;false;false;"";false;294;true;"";false;"";{aggregated,periodicity:monthly,Administrations};"2021-02-10 23:59:59"
Surface agricole utile (SAU) couverte par des investissements de réduction d'intrants (ha) - AEA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;35;true;"";false;"";{Entreprises,cumulated,planningdate:042021,periodicity:quarterly,aggregated};"2021-02-10 23:59:59"
Taux d'agents équipés pour le travail à distance - PTA;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/01/2021;false;370;true;"";false;"";{unit:%,periodicity:yearly,cumulated,planningdate:012021,Plan de Relance européen,Administrations,appel à projets};"2021-02-10 23:59:59"
Nombre d’entreprises bénéficiaires - ETE;;None;None;None;None;false;false;"";false;261;true;"";false;"";{aggregated,appel à projets,Entreprises,Plan de Relance européen,periodicity:monthly};"2021-02-10 23:59:59"
Surface de forêts améliorées, adaptées, régénérées ou reconstituées (ha) - IFO;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 15/04/2021;false;45;true;"";false;"";{cumulated,planningdate:042021,periodicity:quarterly,Administrations,Collectivités territoriales,unit:ha,Entreprises,aggregated};"2021-02-10 23:59:59"
Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;;None;None;None;None;false;false;Date prévisionnelle de la première valeur non nulle de l'indicateur: 01/12/2020;false;465;true;"";false;"";{Plan de Relance européen,planningdate:122020,cumulated,appel à projets,periodicity:monthly,Entreprises,Convention citoyenne pour le climat,aggregated};"2021-02-10 23:59:59"
Nombre d’appels à projet lancés - DVD;;None;None;None;None;false;false;"";false;320;true;"";false;"";{periodicity:monthly,PIA,Plan de Relance européen,aggregated,appel à projets,Collectivités territoriales};"2021-02-10 23:59:59"
Nombre de dossiers MaPrimeRénov' payés - MPR;;None;None;None;None;false;false;Correspond aux dossiers remboursés;false;402;true;"";false;"";{periodicity:monthly,tableau de bord,Particuliers,aggregated,Convention citoyenne pour le climat,Plan de Relance européen};"2021-02-10 23:59:59"
Economies d'énergie cumulées - MPR;;None;None;None;None;false;false;Economies associées aux dossiers validés. Date prévisionnelle de la première valeur non nulle de l'indicateur: 04/12/2020;false;405;true;"";false;"";{unit:MWh,cumulated,Plan de Relance européen,periodicity:quarterly,Convention citoyenne pour le climat,planningdate:122020,Particuliers,aggregated};"2021-02-10 23:59:59"
Nombre de salariés en activité partielle - APA;;None;None;None;None;false;false;"";false;570;true;"";false;"";{Particuliers,periodicity:monthly,aggregated,Entreprises};"2021-02-10 23:59:59"
